protocol,chain,market,name,inputToken,timestamp,blockNumber,totalValueLockedUSD,dailySupplySideRevenueUSD,dailyProtocolSideRevenueUSD,dailyTotalRevenueUSD,dailySupplySideRevenueUSD,dailyBorrowUSD,exchangeRate,rewardToken_1,rewardToken_2,rewardTokenEmissionsUSD_1,rewardTokenEmissionsUSD_2
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1659657545,17758579,577715347.353781,14921.8017215154296,1645.74562796217792,16567.54734947760752,14921.8017215154296,509797910.69560765630216,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,11339.95956820025473319557448563863,26459.90565913392765559122271855575
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1659743915,17973720,954245518.27542115314544,64704.47438864383842,7151.73272381985476,71856.20711246369318,64704.47438864383842,344010212.638505314845,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,11515.20143118419605995975949013573,26868.80333942979075052131278284359
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1659830152,18116668,984184574.1706960389,77399.85282856500888,8206.4711882466992,85606.32401681170808,77399.85282856500888,28226154.13455474513766,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,11308.60612457962175053535882893268,26386.74762401911736287000238504877
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1659916738,18229203,1005981388.777838,72483.2530084155,8015.51482724091,80498.76783565641,72483.2530084155,16716059.44639088119,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,11316.78201346311905712659765098946,26405.82469808061107820976263372394
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1660002999,18383673,1088836208.1290229172,80093.15134350352447894528,8854.02859952425,88947.17994302777447894528,80093.15134350352447894528,153806753.7519608974,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,11197.27291566245180587562871852732,26126.97013654572082587255828239083
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1660089557,18507096,1090624988.9737380024,84311.0185074655,9319.9066348375,93630.925142303,84311.0185074655,40360104.5514000819,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,9576.831996543132952793937422178435,22345.94132526731017656961260472658
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1660175810,18659543,989747650.96009056593808,71830.12859077135408,7942.41326902777296,79772.54185979912704,71830.12859077135408,68889306.95566946822928,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,9253.105655111333106886012144994799,21590.5798619264438710268924546619
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1660262113,18802628,972145849.2516660168916,68646.88958731638753456416,7579.54580655230392,76226.43539386869145456416,68646.88958731638753456416,4166724.36644901908624,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,9204.530932991213949892280636210547,21477.23884364616583827796152521761
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1660348730,18908670,972213132.66778804086016,69223.0243597094895144561471488,7654.53915659276072,76877.5635163022502344561471488,69223.0243597094895144561471488,18998784.5966330720364,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,9748.197919584544277636473366063062,22745.79514569726993370138807468585
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1660434640,19011992,933208493.67896516065,66840.40354471026635229493273804,7408.60667464169592,74249.01021935196227229493273804,66840.40354471026635229493273804,5577538.64146283180784,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,9076.380073887297596594931119736148,21178.22017240369434787460049719491
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1660521565,19116644,955071988.072362,66546.9216190586,7339.24603254785,73886.16765160645,66546.9216190586,44875240.13590009915,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,8561.438470684038674869937840207941,19976.68976492942353302281549379406
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1660607979,19251633,960210367.24309118709254,66582.72425135145524,7378.47996686436628,73961.20421821582152,66582.72425135145524,125404723.02851346740982,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,9195.421016211002899460407078239753,21455.98237115900672064793337219526
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1660694045,19427629,867779694.46735478557669,65614.35822122821972,7268.05739488809894,72882.41561611631866,65614.35822122821972,1189054.12757003582593,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,8555.730702295755874614609918742622,19963.37163869009699912150017593823
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1660780717,19564899,862545877.7170660276,60414.9611969875882900706368,6636.14729508791905,67051.1084920755073400706368,60414.9611969875882900706368,7028351.42795792328918,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,7784.03775784883914823926605163498,18162.7547683139579746686614099761
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1660867165,19676098,676762327.42563364355904,49649.78098246546968583603790733,5488.38947288915015,55138.17045535461983583603790733,49649.78098246546968583603790733,55621618.22874860649877,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,7072.35078845173007237360878133205,16502.15183972070346777967261434401
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1660953437,19844375,671072291.43394581474135,43819.32549944110557,4801.59920401480954,48620.92470345591511,43819.32549944110557,4213219.27359168595914,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,7237.848906859080449207969321074134,16888.31411600452101292093430019883
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1661039694,19984993,660237506.4192695542085,43122.5577141322475,4759.094165067775,47881.6518792000225,43122.5577141322475,9984448.940077282227,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,6673.959445264149191390210987371082,15572.57203894968141409095637499323
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1661126315,20095539,659996153.74563743863094,42203.03520743564868,4663.51639812466482,46866.5516055603135,42203.03520743564868,1132432.9930403594155,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,6970.719449148977149383954541159993,16265.01204801427998129851400037022
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1661212790,20216465,638167145.03502474153545,42962.98693205949565,4728.15075200930162,47691.13768406879727,42962.98693205949565,160829.62935368476862,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,6892.119375508306073252308520944286,16081.61187618604747070726744780422
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1661299185,20348410,969710504.34971707957355,55312.38966363746285,6223.7781527187775,61536.16781635624035,55312.38966363746285,325266125.17321391510075,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,7891.374282079594708011442498423973,18413.20665818572094694793458242531
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1661385303,20471164,869778450.59527548386935,70777.70223499213905,7706.83553198045265,78484.5377669725917,70777.70223499213905,12015664.62919699412675,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,7257.041507272861627296363324595312,16933.09685030334376170043163184679
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1661471956,20572847,866259546.003663,65458.4839408235187,7230.63095068588067,72689.11489150939937,65458.4839408235187,2139250.77401181004134,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,6983.968388184471939085386815460846,16295.92623909710115720403203011446
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1661558369,20710774,713201941.5171261396044,58984.46188581655835203383425024,6511.1990820534076,65495.66096786996595203383425024,58984.46188581655835203383425024,688714.872742,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,6023.76088941019746705355047035384,14055.44207529046072713699198885148
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1661644581,20826476,714547296.187754121624,49071.07557224440512,5408.02100833698536,54479.09658058139048,49071.07557224440512,201340.24435666257256,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,6083.758311160720127704334773005704,14195.43605937501360169677824024601
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1661731092,20941785,714412472.2736644345582,48663.69208733108703,5357.80623828282206,54021.49832561390909,48663.69208733108703,44636849.70394433329293,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,6212.85415865013152249894823577906,14496.65970351697352225582197884383
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1661817556,21080184,754505541.4112132679,51855.713236190731,5719.40510509822505,57575.11834128895605,51855.713236190731,39312280.64214763828285,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,6945.390518898723467270881540141062,16205.91121076368805649130157491038
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1661903941,21252375,732542825.14182291204345,49467.8937554993267,5455.8845463966188,54923.7783018959455,49467.8937554993267,231492.4748254986,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,6390.500846825066028487464487296226,14911.16864259182070203097921219716
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1661990380,21406417,766153853.0291070489552,46989.70958940694275,5194.31819394186744,52184.02778334881019,46989.70958940694275,39118572.8526583328526,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,6672.961131334950567829330028531502,15570.24263978155129245376020287361
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1662076346,21601191,731671679.88691575080568,46410.95316260704884,5145.16431947450856,51556.1174820815574,46410.95316260704884,4590982.42868266375572,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,7003.115039486170110977911643082866,16340.6017588010635581933916134879
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1662163114,21744753,771458505.83208111630468,47434.32642537704568,5200.9682194560978,52635.29464483314348,47434.32642537704568,43588633.90981398967308,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,7260.967062074613959670656676245175,16942.256478174099203888008066361
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1662249423,21850920,771243927.87251213873532,50102.90774912849622,5535.67439005499478,55638.582139183491,50102.90774912849622,3425743.57655086066728,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,7050.65070570962759490393323412412,16451.51831332246435378939044920162
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1662335802,21945510,772911186.8617850212494,50279.0493741734052,5546.7441286003818,55825.793502773787,50279.0493741734052,1792834.6471328960874,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,6919.000311102376106262853022118614,16144.33405923887754760102549033806
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1662422220,22048547,741544838.2924231608668,49905.2739698208292,5528.0474968684308,55433.32146668926,49905.2739698208292,5136497.4191557896184,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,7089.715227211537165500874435820656,16542.6688634935866849921025682157
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1662508137,22206325,725446432.22976760791788,49120.02884208783384,5396.89675164820992,54516.92559373604376,49120.02884208783384,940118.03551900945116,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,6532.753659724635137024417400329526,15243.09187269081528792477208244729
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1662595186,22328731,728839446.71582958888975,49188.281690692452,5413.76712178912995,54602.04881248158195,49188.281690692452,659820.2950418659503,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,6917.311146445374684089833312537533,16140.39267503920756253886835538305
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1662681513,22443337,736224410.90175612865566,48415.05853567925121,5343.474333728115,53758.53286940736621,48415.05853567925121,296532.49776433500762,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,6925.145936612455265901857353230098,16158.67385209572892006212111490876
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1662767811,22571035,827187933.0768520867533,49693.64385343742982,5484.28873703706132,55177.93259047449114,49693.64385343742982,81812800.94955168407052,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,8378.671666718077144728871553624163,19550.2338890088466302499642164221
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1662854347,22675242,827638959.332487,55897.30933284274948,6168.52219623523918,62065.83152907798866,55897.30933284274948,208059.182854,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,8256.278471182607479402666153868393,19264.64976609275074508458009178621
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1662940727,22778930,824751045.54017863362492,55475.75888914395332,6126.02956688213328,61601.7884560260866,55475.75888914395332,39347928.9791038288995,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,8279.137092708760479758191723087607,19317.98654965377441246953966504271
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1663027195,22898205,830871404.4894229149498,55565.10385077955332,6103.29329761991202,61668.39714839946534,55565.10385077955332,3381264.1239322309938,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,7483.79947006186591303495997435684,17462.19876347768709398672214410895
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1663113532,23047193,808550179.53804757495,54795.6890183967542,6034.0600136758752,60829.7490320726294,54795.6890183967542,192878.793458106,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,6970.565041326384652323670454627751,16264.65176309489748815860272818214
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1663199897,23177876,752099868.68678953840675,50412.41161407723265,5560.79591854886736,55973.20753262610001,50412.41161407723265,13656649.82299812897248,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,7117.489297351796759962103993746925,16607.47502715419240526644498308863
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1663286299,23351441,802001068.50183277877717,50816.72194622161196,5600.60930737879281,56417.33125360040477,50816.72194622161196,106450067.5230370051783,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,6683.704712058078601159831513732942,15595.31099480218337017263482095519
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1663372795,23475634,809551645.89528015196938,55803.47881732572861,6155.64223960883076,61959.12105693455937,55803.47881732572861,2528677.94242342012767,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,6557.124336169262260279969423383412,15299.9567843949452420690999609449
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1663459150,23560755,773724271.08629470557382,52805.33191978793664,5824.60804099460429,58629.93996078254093,52805.33191978793664,382890.74362255508622,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,6687.4536841126244962204342941801,15604.05859626279045862912612450489
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1663545447,23670851,702673055.261453,50180.76107939786286,5534.56364762093026,55715.32472701879312,50180.76107939786286,1820402.20778,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,5483.365731779984754407130748681689,12794.52004081996440025910981871038
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1663631884,23819986,595753489.7900154982376,39742.51933188066984,4378.38136384318636,44120.9006957238562,39742.51933188066984,4751101.41446076378052,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,5635.436466971285716055140645733445,13149.35175626633331003091254447743
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1663718320,24046984,591141944.044381,33083.16279111882216,3648.01087485014724,36731.1736659689694,33083.16279111882216,580274.593225,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,5432.520416422688837549483087743652,12675.88097165294059450542688667395
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1663804792,24395224,589776387.67808584666382,33248.46189779299659,3661.42704661488796,36909.88894440788455,33248.46189779299659,1691210.97942655689842,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,5258.45060660407933870465195288311,12269.71808207618509804812409228073
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1663891174,24670132,593206237.35157500515976,33196.64288385571731,3660.5281532504862,36857.17103710620351,33196.64288385571731,603488.40365681068453,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,5546.57446510908420679993692546942,12942.00708525452978886798237809015
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1663977538,24989154,592732764.2385948010336,33011.47346355199968,3652.04908218004472,36663.5225457320444,33011.47346355199968,129936.24583964024864,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,5580.044242163023734024545507871718,13020.10323171372201889581806167897
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1664063813,25200681,594220952.23338022160692,33231.29444280671712,3644.474134861544,36875.76857766826112,33231.29444280671712,465069.93421859411908,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,5448.171484218486928380940883013057,12712.40012984313613970264518319137
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1664150326,25421966,596032413.22880697457788,33168.42254434602446,3652.5511146427414,36820.97365898876586,33168.42254434602446,1714495.3056926573374,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,5356.181592603630311337039645108844,12497.75704940847070038131280942559
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1664236759,25644452,596901792.33599521115844,33548.51781357317455,3659.98553890059041,37208.50335247376496,33548.51781357317455,1515516.60664997406018,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,5475.275360802926648672419431903688,12775.64250854016215358416414824253
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1664323110,25850536,595560717.51561381418938,33658.58488026280542,3686.40106909161756,37344.98594935442298,33658.58488026280542,2007103.8673195673256,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,5431.731315083895909103139286736324,12674.03973519575709480113238511253
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1664409512,26113710,604955763.1167686757,33489.14091613231689,3689.47838067430493,37178.61929680662182,33489.14091613231689,198642.45156086926514,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,5366.202818421370443489288282503887,12521.13990964986434202111358809932
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1664495925,26351215,615720572.12916233086266,31694.9959614695753,3493.22144350574699,35188.21740497532229,31694.9959614695753,3405445.37080375881492,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,5344.635224473153563213406223550621,12470.81552377069162148237132568494
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1664582352,26591785,611354010.86658265470796,31279.83342041039305,3446.40435240706285,34726.2377728174559,31279.83342041039305,4171827.19024220924955,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,5386.01469888571716710635604071275,12567.36763073334003036450193628885
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1664668774,26805314,609822884.4235605743751,31469.50506661739052,3468.32413928828516,34937.82920590567568,31469.50506661739052,249753.91363892242272,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,5286.245380595427336973754445839936,12334.57255472266376054073591070943
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1664755175,27033109,608600701.987931,31922.3809334473029,3515.9085747553173,35438.2895082026202,31922.3809334473029,7938227.9112071975616,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,4992.4456417952476062066314650983,11649.03983085557772351421688610583
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1664841588,27224917,591194766.585284,31147.964868,3430.384839,34578.349707,31147.964868,1884048.576113,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,5150.089163513109312534986268237997,12016.87471486392170417969826565208
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1664927999,27404232,592579107.1785553031832,29903.8693298653016,3294.002971095952,33197.8723009612536,29903.8693298653016,393935.1306317579136,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,5160.998269263934917700550387497185,12042.32929494918144951291331931105
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1665014361,27651364,589302106.2545759198998,29988.19093017058214153223,3295.66898399951735,33283.85991417009949153223,29988.19093017058214153223,1114614.25543535984795,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,5085.452709053811107585713787308644,11866.05632112555922627935391335871
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1665100579,27908651,590910892.41942467749116,29754.77638860917558,3276.82226526689586,33031.59865387607144,29754.77638860917558,394784.56341339304089,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,5026.406325777123859253834180598215,11728.28142681328898045904933892766
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1665187187,28120129,583129303.8544980318184,29971.98816276592882,3302.3443316471915,33274.33249441312032,29971.98816276592882,1928499.93296067221942,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,5006.228649946493055457329949195753,11681.20018320848377169875643420547
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1665273588,28316334,583525882.8071136120356,29305.0403956400404,3230.3391631625166,32535.379558802557,29305.0403956400404,50950.3911551494432,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,4935.590957932674479673305037911434,11516.37890184290709521320140214735
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1665359948,28446211,578584865.51961504747495,29417.69113781508845,3241.5622305001347,32659.25336831522315,29417.69113781508845,6153135.9246132520062,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,4986.277044511236332264777986333941,11634.64643719288475101325173454798
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1665446384,28581834,577429457.62982443265221,29947.48516255675646,3296.78355001139658,33244.26871256815304,29947.48516255675646,3991210.51667964005269,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,4465.821430712544933975832579684994,10420.25000499593815753908513023791
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1665532766,28760858,572564100.50563439515374,29431.30375551344503,3248.29609951384335,32679.59985502728838,29431.30375551344503,96573.84317900404391,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,4372.215334270193887223472218788849,10201.83577996378571557254851721465
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1665619161,28942537,571403191.43277865315845,29520.38667659089612,3232.86039928304895,32753.24707587394507,29520.38667659089612,812919.74611766692961,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,4424.345587493621640067667696457141,10323.47303748511713862192178415874
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1665705582,29210573,544528681.9135972825236,28495.27902922436343,3131.70549052018729,31626.98451974455072,28495.27902922436343,1239426.3185826824261,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,4329.115610246888834012979161153546,10101.26975724274059162452384220346
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1665791970,29394013,535911108.419761,26256.66134171246144,2890.95837792206912,29147.61971963453056,26256.66134171246144,1069369.55899711633424,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,4235.114354663539962438644092472892,9881.93349421492655840863638987732
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1665878338,29586661,534230272.53715,25995.588403,2846.831563,28842.419966,25995.588403,188842.359925,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,4052.333530982552612164197181103609,9455.444905625956075324631897116354
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1665964703,29779602,534101505.91787448560421,25850.25496796296644,2846.81426221680864,28697.06923017977508,25850.25496796296644,72180.67115187458836,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,4129.434485134070500318566081822269,9635.347131979497813976195626660392
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1666051167,29954918,292047040.01634027844013,22373.56411956423724,2463.81792497059182,24837.38204453482906,22373.56411956423724,89564709.37291655392783,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,4511.115913064311149579119240143085,10525.93713048339266039294499383115
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1666137594,30145236,442825227.3607795645254,18224.77788539560356,2007.06440928056045,20231.84229467616401,18224.77788539560356,188851178.88043707595957,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,4379.090505583610176699170247088108,10217.87784636175705764904496062771
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1666223774,30311509,433653831.35867930684294,20808.48928599441824,2213.4384937571413,23021.92777975155954,20808.48928599441824,39037335.55324918500814,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,4076.251487523223664911138977840449,9511.253470887521864951072909495892
aave-v3,optimism,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USD Coin,USDC,1666310380,30481761,434526037.19184,20086.08814435678636,2211.68639987831542,22297.77454423510178,20086.08814435678636,142416.33117653923282,1,0x4200000000000000000000000000000000000042,0x4200000000000000000000000000000000000042,3963.626983914622276738288702405445,9248.462962467451959762633935083688
